t,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
1.763230085372924805e+00,-1.025306406640071472e-01,-4.983617322463412269e-01,3.000005350609978860e-01,2.285621093729315115e-02,2.211044977956222901e+00,2.211045440065934731e+00,8.143773338299539408e-03,-1.640900125604550239e-03,-8.705401407668071582e-09,-3.774450571715761561e-07,-3.788675547979378439e-08,1.253869873471557747e-02,-1.468941513692037404e+00,-2.042568031941549123e+00,-2.120649162922994435e+00,1.021624326705932617e+00,-1.693325344716207326e+00,-3.141593043004171193e+00,1.574400067329406738e-02,-2.066416891466360539e-05,3.999065665993839502e-05,-1.894714660011231899e-05,-3.205301938578486443e-03,0.000000000000000000e+00
1.771636962890625000e+00,-1.024438051920457116e-01,-4.983792037299820676e-01,3.000006556891065546e-01,2.270925582935888129e-02,2.211112740821276290e+00,2.211112679119149771e+00,1.539543159855793000e-02,-3.100791858341726999e-03,-1.716269213140902295e-08,-7.206707472371375844e-07,-7.392691718633990387e-08,2.366604423150405617e-02,-1.468773667012349904e+00,-2.042568031941549123e+00,-2.120648686085836232e+00,1.021624088287353516e+00,-1.693359676991597951e+00,-3.141593043004171193e+00,2.975616045296192169e-02,-4.115695264772512019e-05,7.964061660459265113e-05,-3.775921140913851559e-05,-6.090116221457719803e-03,0.000000000000000000e+00
1.781550884246826172e+00,-1.023053785113787473e-01,-4.984071692425102729e-01,3.000006546020801967e-01,2.247519140088521591e-02,2.211220395502018210e+00,2.211220071942920473e+00,2.221658421039989645e-02,-4.470681147017928868e-03,-2.736246599307358007e-08,-1.039863105844202252e-06,-1.080111804644173302e-07,3.409082069993006614e-02,-1.468506161366597951e+00,-2.042568508778707326e+00,-2.120647732411519826e+00,1.021623730659484863e+00,-1.693414513264791310e+00,-3.141593043004171193e+00,4.292789846658706665e-02,-6.272435712162405252e-05,1.213525174534879625e-04,-5.758270344813354313e-05,-8.837077766656875610e-03,0.000000000000000000e+00
1.790358066558837891e+00,-1.021158100678840747e-01,-4.984452310842985012e-01,3.000006644237228071e-01,2.215556718983004852e-02,2.211367205096647748e+00,2.211366881649425853e+00,2.896429547745346667e-02,-5.822636058361098897e-03,-3.976201919971230837e-08,-1.348928002201094570e-06,-1.406374092103619744e-07,4.430786054581388467e-02,-1.468139950429097951e+00,-2.042568985615865529e+00,-2.120646778737203419e+00,1.021623253822326660e+00,-1.693490330372945607e+00,-3.141593043004171193e+00,5.593974888324737549e-02,-8.933674689615145326e-05,1.727960770949721336e-04,-8.210309169953688979e-05,-1.163188833743333817e-02,0.000000000000000000e+00
1.798438787460327148e+00,-1.018732646229962013e-01,-4.984939463494129086e-01,3.000005634376350927e-01,2.174826471235069211e-02,2.211553990820330107e+00,2.211554191456345908e+00,3.593132489442496524e-02,-7.213788744754333349e-03,-5.560443403641685032e-08,-1.662124888040708410e-06,-1.706161247522362462e-07,5.474941991269560021e-02,-1.467671696339742482e+00,-2.042569939290181935e+00,-2.120645348225728810e+00,1.021622538566589355e+00,-1.693588558827535451e+00,-3.141593043004171193e+00,6.935377418994903564e-02,-1.227427128469571471e-04,2.373482711846008897e-04,-1.129347001551650465e-04,-1.460435427725315094e-02,0.000000000000000000e+00
1.806946754455566406e+00,-1.015742115597610268e-01,-4.985540283653170368e-01,3.000006928018542074e-01,2.124788484956557921e-02,2.211784008319990225e+00,2.211783423204262800e+00,4.338986146075923811e-02,-8.699795858584451549e-03,-7.551807267400637534e-08,-2.003401942550823206e-06,-2.132367987907220917e-07,6.572858616709731372e-02,-1.467094723378316701e+00,-2.042570892964498341e+00,-2.120642964039937794e+00,1.021621465682983398e+00,-1.693711105977193654e+00,-3.141593043004171193e+00,8.367747068405151367e-02,-1.695563114481046796e-04,3.277861105743795633e-04,-1.562150864629074931e-04,-1.794888451695442200e-02,0.000000000000000000e+00
1.816315174102783203e+00,-1.012125400815447468e-01,-4.986264337066306229e-01,3.000007113586556917e-01,2.064659687765343227e-02,2.212059968825724088e+00,2.212059121895749936e+00,5.158947444218126704e-02,-1.032108127199931474e-02,-1.012946685150811404e-07,-2.358331444778095972e-06,-2.554134299292510803e-07,7.775158993899930482e-02,-1.466397587453023732e+00,-2.042572323475972951e+00,-2.120640103016988576e+00,1.021620154380798340e+00,-1.693862263356344044e+00,-3.141593043004171193e+00,9.941202402114868164e-02,-2.234423154732212424e-04,4.318658902775496244e-04,-2.060514671029523015e-04,-2.166043408215045929e-02,0.000000000000000000e+00
1.826265573501586914e+00,-1.007802831616342876e-01,-4.987127887279115823e-01,3.000007506450356187e-01,1.993117773619039815e-02,2.212387975381373995e+00,2.212387128656845725e+00,6.082062839381873615e-02,-1.213502206992224733e-02,-1.320393680955782649e-07,-2.772927701527547539e-06,-3.028426448922967862e-07,9.112340025603901661e-02,-1.465565029774801076e+00,-2.042574230824605763e+00,-2.120636288319722951e+00,1.021618247032165527e+00,-1.694045368825094044e+00,-3.141593043004171193e+00,1.170931458473205566e-01,-2.930504851974546909e-04,5.663078627549111843e-04,-2.704679791349917650e-04,-2.596974559128284454e-02,0.000000000000000000e+00
1.834561586380004883e+00,-1.002668800934632953e-01,-4.988149973225425304e-01,3.000005683086181540e-01,1.908580696522066064e-02,2.212774820699921818e+00,2.212775022440592654e+00,7.139563405371526783e-02,-1.419245445582374178e-02,-1.705392790463978664e-07,-3.224583100704931003e-06,-3.408387031965687459e-07,1.063790116459125967e-01,-1.464577023183004201e+00,-2.042577091847554982e+00,-2.120631519948140919e+00,1.021615862846374512e+00,-1.694266144429342091e+00,-3.141593043004171193e+00,1.373304873704910278e-01,-3.759525134228169918e-04,7.264072773978114128e-04,-3.472122189123183489e-04,-3.095147572457790375e-02,0.000000000000000000e+00
1.842687368392944336e+00,-9.965893714304883966e-02,-4.989356407690261341e-01,3.000006152413844385e-01,1.809074561767317832e-02,2.213230574286674912e+00,2.213230252266440434e+00,8.371111502426706319e-02,-1.656774552965596323e-02,-2.146812581073474745e-07,-3.767068460037733036e-06,-4.114151200302502931e-07,1.239135600626464911e-01,-1.463408295308248341e+00,-2.042580429707662404e+00,-2.120624844227926076e+00,1.021612763404846191e+00,-1.694532219563619435e+00,-3.141593043004171193e+00,1.608504801988601685e-01,-4.850786644965410233e-04,9.371557389385998249e-04,-4.482876101974397898e-04,-3.693692013621330261e-02,0.000000000000000000e+00
1.851441860198974609e+00,-9.893883699038712176e-02,-4.990778031094748601e-01,3.000006818169465572e-01,1.691960187746763614e-02,2.213766411399030964e+00,2.213765565545317671e+00,9.630280832120212409e-02,-1.895204976055788956e-02,-2.671460497535277836e-07,-4.316518970066540451e-06,-4.879484078242668890e-07,1.416538469493411612e-01,-1.462025467549459279e+00,-2.042584721242086232e+00,-2.120616261159078419e+00,1.021608710289001465e+00,-1.694853130971090138e+00,-3.141593043004171193e+00,1.848504841327667236e-01,-6.063741748221218586e-04,1.171378651633858681e-03,-5.606604972854256630e-04,-4.319663718342781067e-02,0.000000000000000000e+00
