t,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
3.253102302551269531e-01,-1.000063549252124262e-01,-4.999986976527934224e-01,3.000002692153937445e-01,1.322192598272615119e-05,2.221435863404548794e+00,2.221434230846737634e+00,-4.081758674977014278e-04,8.878260437590178734e-05,5.741909885921562624e-09,1.790510000170060655e-08,1.981149148750192615e-09,-7.852906965126779486e-04,-1.461614433919088185e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775079727172852e+00,-1.679990593587056935e+00,-3.141593043004171193e+00,-8.100794511847198009e-04,7.830031790945213288e-06,-1.510943911853246391e-05,7.261392966029234231e-06,2.478875467204488814e-05,0.000000000000000000e+00
3.426544666290283203e-01,-1.000111687469835003e-01,-4.999977301837875698e-01,3.000002582897425274e-01,2.327045560627678868e-05,2.221431458532204584e+00,2.221429562737392338e+00,-8.888659259591442886e-04,1.933523320815112845e-04,1.263526742083782563e-08,3.842378810435117593e-08,4.258112535903379367e-09,-1.710174929030484556e-03,-1.461623970662252248e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775198936462402e+00,-1.679990116749898732e+00,-3.141593043004171193e+00,-1.764088287018239498e-03,1.705579416011460125e-05,-3.291158282081596553e-05,1.581712967890780419e-05,5.391335798776708543e-05,0.000000000000000000e+00
3.509001731872558594e-01,-1.000145065897097424e-01,-4.999970625260654611e-01,3.000002582897425274e-01,3.068523919264321269e-05,2.221428120630942971e+00,2.221426224832793395e+00,-7.275931958088395317e-04,1.583143129869607599e-04,7.328829116348476141e-09,3.872944994387834325e-08,4.282506384689590814e-09,-1.400432738591924665e-03,-1.461630646382467091e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775198936462402e+00,-1.679990116749898732e+00,-3.141593043004171193e+00,-1.444099470973014832e-03,1.398646054440177977e-05,-2.700122968235518783e-05,1.297580365644535050e-05,4.366673238109797239e-05,0.000000000000000000e+00
3.592352867126464844e-01,-1.000181036819354219e-01,-4.999961570240616382e-01,3.000001484234616211e-01,3.867290417387867738e-05,2.221424168921456666e+00,2.221423062832336814e+00,-8.129330310879969270e-04,1.770297891702029972e-04,1.011319545576320181e-08,4.445112262187593099e-08,4.895266810923099493e-09,-1.566764276503814857e-03,-1.461637798939840138e+00,-2.043481651936666310e+00,-2.118885819111959279e+00,1.020775318145751953e+00,-1.679990116749898732e+00,-3.141593043004171193e+00,-1.613783882930874825e-03,1.574110501678660512e-05,-3.038266004296019673e-05,1.459683517168741673e-05,4.701960642705671489e-05,0.000000000000000000e+00
3.678607940673828125e-01,-1.000224406465406030e-01,-4.999952848310271203e-01,3.000001374978143454e-01,4.766208179497655910e-05,2.221420240843751781e+00,2.221418871517757410e+00,-9.656132471458817078e-04,2.104332206369977630e-04,1.248906064200715939e-08,5.491754411821698977e-08,6.051877300462256609e-09,-1.863124358351341513e-03,-1.461646382008687794e+00,-2.043481651936666310e+00,-2.118885819111959279e+00,1.020775437355041504e+00,-1.679989639912740529e+00,-3.141593043004171193e+00,-1.917183748446404934e-03,1.881450043583754450e-05,-3.631397703429684043e-05,1.744422661431599408e-05,5.405939009506255388e-05,0.000000000000000000e+00
3.764240741729736328e-01,-1.000277297646988556e-01,-4.999942355239980207e-01,3.000001374978113478e-01,5.878413581527119810e-05,2.221415233923351717e+00,2.221413864594476539e+00,-1.150186593785987484e-03,2.508393963306104627e-04,1.411489420724063320e-08,6.706250874479716741e-08,7.387203953445211290e-09,-2.221730865130664909e-03,-1.461656872426168263e+00,-2.043481651936666310e+00,-2.118885819111959279e+00,1.020775437355041504e+00,-1.679989163075582326e+00,-3.141593043004171193e+00,-2.284011570736765862e-03,2.254437276860699058e-05,-4.351625466370023787e-05,2.090441375912632793e-05,6.228070560609921813e-05,0.000000000000000000e+00
3.845469951629638672e-01,-1.000339583685027345e-01,-4.999927233747490929e-01,3.000002594335380857e-01,7.253980395104338340e-05,2.221409159964848890e+00,2.221407527398011617e+00,-1.360052010751135491e-03,2.968354151034151961e-04,1.342107628408228327e-08,8.903938085623726664e-08,9.808207317770943918e-09,-2.630128197779414614e-03,-1.461669270192281544e+00,-2.043481175099508107e+00,-2.118886295949117482e+00,1.020775556564331055e+00,-1.679989163075582326e+00,-3.141593043004171193e+00,-2.701203338801860809e-03,2.681908335944171995e-05,-5.178160790819674730e-05,2.487294659658800811e-05,7.107514102244749665e-05,0.000000000000000000e+00
3.934154510498046875e-01,-1.000416539349129608e-01,-4.999909930746763709e-01,3.000001386417203153e-01,8.898674266021162590e-05,2.221401518444655387e+00,2.221400412346233200e+00,-1.595001567246364001e-03,3.483948630817282365e-04,1.813558983139831956e-08,9.751216486437454984e-08,1.072255259641976457e-08,-3.088176534220100650e-03,-1.461684528981344044e+00,-2.043481175099508107e+00,-2.118886772786275685e+00,1.020775794982910156e+00,-1.679988686238424123e+00,-3.141593043004171193e+00,-3.168385010212659836e-03,3.165925954817794263e-05,-6.111691618571057916e-05,2.935955672001000494e-05,8.020847599254921079e-05,0.000000000000000000e+00
4.019539356231689453e-01,-1.000507591273697011e-01,-4.999891665417908748e-01,3.000001277160712632e-01,1.085679481754092061e-04,2.221392821649483817e+00,2.221391452311949344e+00,-1.856597331299821539e-03,4.057623740650786581e-04,2.109744001967387368e-08,1.068064226987252132e-07,1.175509077120919713e-08,-3.597464579797810761e-03,-1.461702648793355763e+00,-2.043481175099508107e+00,-2.118886772786275685e+00,1.020775914192199707e+00,-1.679988209401265919e+00,-3.141593043004171193e+00,-3.688450902700424194e-03,3.700446904986165464e-05,-7.143375114537775517e-05,3.432183075346983969e-05,9.098632290260866284e-05,0.000000000000000000e+00
4.108130931854248047e-01,-1.000613245464468115e-01,-4.999867815753991640e-01,3.000002387260189973e-01,1.313122181245182229e-04,2.221382819292085475e+00,2.221380923482896730e+00,-2.146665994362504087e-03,4.695371918870610509e-04,2.491421978955614782e-08,1.218691182768693109e-07,1.343285729620972385e-08,-4.164337762631488069e-03,-1.461723629628316701e+00,-2.043480698262349904e+00,-2.118887249623433888e+00,1.020776152610778809e+00,-1.679987732564107716e+00,-3.141593043004171193e+00,-4.265442490577697754e-03,4.305105903767980635e-05,-8.310413250001147389e-05,3.993046630057506263e-05,1.011047279462218285e-04,0.000000000000000000e+00
4.198091030120849609e-01,-1.000737882355810515e-01,-4.999840964988624958e-01,3.000001179343182445e-01,1.583507575109728397e-04,2.221370408819337783e+00,2.221369039473467311e+00,-2.467421907330354536e-03,5.403540639652616327e-04,2.547006935459066434e-08,1.445787373370181434e-07,1.589668804716437258e-08,-4.795203647518056153e-03,-1.461748425160543263e+00,-2.043480698262349904e+00,-2.118887726460592091e+00,1.020776391029357910e+00,-1.679987255726949513e+00,-3.141593043004171193e+00,-4.904068075120449066e-03,4.995032941224053502e-05,-9.643472731113433838e-05,4.633894786820746958e-05,1.088644276023842394e-04,0.000000000000000000e+00
4.276790618896484375e-01,-1.000881680900266024e-01,-4.999809474482656557e-01,3.000002289441398018e-01,1.895680624943964427e-04,2.221356591159867389e+00,2.221354695344738950e+00,-2.821557150213073895e-03,6.187856344012165151e-04,3.019809548243814081e-08,1.711996206470472465e-07,1.883739742760654363e-08,-5.494922552315990860e-03,-1.461777035390035451e+00,-2.043480221425191701e+00,-2.118888203297750294e+00,1.020776629447937012e+00,-1.679986778889791310e+00,-3.141593043004171193e+00,-5.609627347439527512e-03,5.775100362370721996e-05,-1.114934930228628218e-04,5.357025656849145889e-05,1.147047951235435903e-04,0.000000000000000000e+00
4.364838600158691406e-01,-1.001049966936852914e-01,-4.999771305097581720e-01,3.000002300879004991e-01,2.255944965968626934e-04,2.221340251896465556e+00,2.221338619307866136e+00,-3.212505875630420650e-03,7.051652772339928174e-04,3.628403802872654807e-08,1.922520123063719862e-07,2.112839129462603552e-08,-6.263936418690712639e-03,-1.461810413991109669e+00,-2.043479744588033498e+00,-2.118889156972066701e+00,1.020776987075805664e+00,-1.679985825215474904e+00,-3.141593043004171193e+00,-6.388043519109487534e-03,6.617691542487591505e-05,-1.277536357520148158e-04,6.138331082183867693e-05,1.241071004187688231e-04,0.000000000000000000e+00
4.452404975891113281e-01,-1.001243843554006641e-01,-4.999729642723469425e-01,3.000003301718103810e-01,2.679176626167184419e-04,2.221321551448221854e+00,2.221319129168104034e+00,-3.642851080404411329e-03,8.007704154687448218e-04,3.932040564423378862e-08,2.218224811402622343e-07,2.440475786650457485e-08,-7.117478831787624888e-03,-1.461849037800924123e+00,-2.043479267750875294e+00,-2.118889633809224904e+00,1.020777344703674316e+00,-1.679985348378316701e+00,-3.141593043004171193e+00,-7.245939224958419800e-03,7.582871330669149756e-05,-1.463942462578415871e-04,7.034237205516546965e-05,1.284603931708261371e-04,0.000000000000000000e+00
4.540696144104003906e-01,-1.001464485874229010e-01,-4.999681774262376144e-01,3.000000995146328009e-01,3.156510526961213013e-04,2.221299465020566188e+00,2.221298358872874523e+00,-4.116708430203288964e-03,9.061519099287449874e-04,4.650621532603689661e-08,2.428503291843688538e-07,2.661900438848578790e-08,-8.058264400460724355e-03,-1.461892906819478810e+00,-2.043479267750875294e+00,-2.118890587483541310e+00,1.020777702331542969e+00,-1.679984394704000294e+00,-3.141593043004171193e+00,-8.190732449293136597e-03,8.651294047012925148e-05,-1.670125930104404688e-04,8.025534771149978042e-05,1.324680488323792815e-04,0.000000000000000000e+00
4.619288444519042969e-01,-1.001718271306900471e-01,-4.999625297662985690e-01,3.000003106077401838e-01,3.711827367893041668e-04,2.221275052424444674e+00,2.221272630142036242e+00,-4.637753945155800514e-03,1.022616850233942125e-03,5.405590846327524220e-08,2.765341674033742718e-07,3.036482017110367600e-08,-9.100388982915340319e-03,-1.461943451558248341e+00,-2.043478314076558888e+00,-2.118891541157857716e+00,1.020778298377990723e+00,-1.679983917866842091e+00,-3.141593043004171193e+00,-9.230751544237136841e-03,9.867964399745687842e-05,-1.904966338770464063e-04,9.153879364021122456e-05,1.303625613218173385e-04,0.000000000000000000e+00
4.705553054809570312e-01,-1.002008341222671850e-01,-4.999560832689411427e-01,3.000002018858685116e-01,4.342564023550214767e-04,2.221246174403093576e+00,2.221244805006908685e+00,-5.211140964368667777e-03,1.150904425204312201e-03,6.281904020580259041e-08,3.034349313287482617e-07,3.322262321685865368e-08,-1.024789072107519863e-02,-1.462001148854390919e+00,-2.043477837239400685e+00,-2.118892971669332326e+00,1.020778775215148926e+00,-1.679982964192525685e+00,-3.141593043004171193e+00,-1.037537585943937302e-02,1.121075110859237611e-04,-2.164105826523154974e-04,1.039978233166038990e-04,1.274851383641362190e-04,0.000000000000000000e+00
4.787814617156982422e-01,-1.002336580069609073e-01,-4.999488429587954919e-01,3.000000713129997720e-01,5.057720297965091543e-04,2.221213730089139027e+00,2.221212887118129586e+00,-5.842530094044152966e-03,1.291960900335537661e-03,6.889066020764851443e-08,3.430337702522481447e-07,3.749482066061364293e-08,-1.150716685515356524e-02,-1.462066475545064748e+00,-2.043477360402242482e+00,-2.118894402180806935e+00,1.020779490470886230e+00,-1.679982010518209279e+00,-3.141593043004171193e+00,-1.163519546389579773e-02,1.266494946321472526e-04,-2.444892888888716698e-04,1.174947174149565399e-04,1.280286087421700358e-04,0.000000000000000000e+00
4.871859550476074219e-01,-1.002709757589079625e-01,-4.999406102271511942e-01,3.000001725399746300e-01,5.878181515746053404e-04,2.221177015385616738e+00,2.221175645961519507e+00,-6.537698203318533657e-03,1.447326303421259336e-03,7.723898155320353574e-08,3.918634793890377165e-07,4.282711769515576207e-08,-1.289286260725924609e-02,-1.462140862141744435e+00,-2.043476406727926076e+00,-2.118895832692281544e+00,1.020780205726623535e+00,-1.679981533681051076e+00,-3.141593043004171193e+00,-1.302220579236745834e-02,1.426185481250286102e-04,-2.753192966338247061e-04,1.323065516771748662e-04,1.293431851081550121e-04,0.000000000000000000e+00
4.957756996154785156e-01,-1.003133636385452748e-01,-4.999311800698182928e-01,3.000001639016362520e-01,6.804944881900923219e-04,2.221135153796707673e+00,2.221134047567982606e+00,-7.303346092735596602e-03,1.618647952298083890e-03,8.681486222814376080e-08,4.371046350541019481e-07,4.770976763405800409e-08,-1.441998533846337339e-02,-1.462225262318746388e+00,-2.043475453053609669e+00,-2.118897740040914357e+00,1.020781040191650391e+00,-1.679980580006734669e+00,-3.141593043004171193e+00,-1.455003488808870316e-02,1.602536940481513739e-04,-3.093621053267270327e-04,1.486687106080353260e-04,1.300495496252551675e-04,0.000000000000000000e+00
5.040111541748046875e-01,-1.003611924258133586e-01,-4.999206182693389233e-01,3.000001334119375973e-01,7.858457415072224537e-04,2.221087816265186365e+00,2.221086446805385695e+00,-8.147179325529685726e-03,1.807767789923254032e-03,9.551505859077500467e-08,4.949441548184447292e-07,5.398162033533630507e-08,-1.610492354666340914e-02,-1.462320629750387013e+00,-2.043474499379293263e+00,-2.118899647389547169e+00,1.020782113075256348e+00,-1.679980103169576466e+00,-3.141593043004171193e+00,-1.623422093689441681e-02,1.797878358047455549e-04,-3.470794763416051865e-04,1.667937613092362881e-04,1.292973902309313416e-04,0.000000000000000000e+00
5.124413967132568359e-01,-1.004150515623432605e-01,-4.999085965500414397e-01,3.000002357814484100e-01,9.038990770522203986e-04,2.221034751626906889e+00,2.221033118942741247e+00,-9.078026844810337462e-03,2.016771438299796732e-03,1.072881597104460873e-07,5.505868658355016182e-07,5.999488101689475440e-08,-1.796611252939320572e-02,-1.462427918110982716e+00,-2.043473068867818654e+00,-2.118902031575338185e+00,1.020783185958862305e+00,-1.679979149495260060e+00,-3.141593043004171193e+00,-1.809253171086311340e-02,2.014703932218253613e-04,-3.889352083206176758e-04,1.869109692052006721e-04,1.264191814698278904e-04,0.000000000000000000e+00
5.206573009490966797e-01,-1.005050220553296431e-01,-4.998886402269656637e-01,3.000002075782637889e-01,1.101386267895227257e-03,2.220945651834957069e+00,2.220944282318241925e+00,-1.385882498099881045e-02,3.082323083101999334e-03,1.642847799205321773e-07,8.400189454328486708e-07,9.135117011432230624e-08,-2.744077391980667344e-02,-1.462607208882467091e+00,-2.043471161519185841e+00,-2.118905846272603810e+00,1.020784974098205566e+00,-1.679977718983785451e+00,-3.141593043004171193e+00,-2.762361615896224976e-02,3.082387847825884819e-04,-5.950484191998839378e-04,2.859646629076451063e-04,1.828422391554340720e-04,0.000000000000000000e+00
5.293703079223632812e-01,-1.005923242260813866e-01,-4.998691816838815027e-01,3.000001684492157317e-01,1.293549723246324983e-03,2.220859054129535437e+00,2.220857684578284807e+00,-1.364438160183002041e-02,3.039502643252381831e-03,1.604837686344600518e-07,8.311252296817618997e-07,9.021890784841952914e-08,-2.705143098137327215e-02,-1.462781254445211232e+00,-2.043469254170553029e+00,-2.118909660969869435e+00,1.020786881446838379e+00,-1.679976765309469044e+00,-3.141593043004171193e+00,-2.720231376588344574e-02,3.053564578294754028e-04,-5.894912173971533775e-04,2.832987520378082991e-04,1.508827845100313425e-04,0.000000000000000000e+00
5.377914905548095703e-01,-1.006820046517341999e-01,-4.998492415211539530e-01,3.000001402456217714e-01,1.491005677135438974e-03,2.220769937015389051e+00,2.220768830608047306e+00,-1.408684881635629930e-02,3.143321657400492686e-03,1.690943569850701608e-07,8.557682368919715386e-07,9.270457979835762001e-08,-2.796731203852671072e-02,-1.462960068379537404e+00,-2.043467346821920216e+00,-2.118913475667135060e+00,1.020788669586181641e+00,-1.679975811635152638e+00,-3.141593043004171193e+00,-2.809112705290317535e-02,3.173338482156395912e-04,-6.126032094471156597e-04,2.944085863418877125e-04,1.238150143763050437e-04,0.000000000000000000e+00
5.462629795074462891e-01,-1.007771498267258231e-01,-4.998278943668466034e-01,3.000002230476619403e-01,1.701119600774238586e-03,2.220675334516668542e+00,2.220673964892174279e+00,-1.497561908434336987e-02,3.348593988328908266e-03,1.808885475566470215e-07,9.145257513910881509e-07,9.887920854504257524e-08,-2.979023519583262267e-02,-1.463149849568502248e+00,-2.043464962636129201e+00,-2.118917767201558888e+00,1.020790696144104004e+00,-1.679975334797994435e+00,-3.141593043004171193e+00,-2.987316623330116272e-02,3.405082097742706537e-04,-6.573408027179539204e-04,3.159127372782677412e-04,8.293103746837005019e-05,0.000000000000000000e+00
5.544722080230712891e-01,-1.008808732165295541e-01,-4.998047700122533188e-01,3.000002839970435375e-01,1.930238956247483893e-03,2.220572381068429024e+00,2.220570221917759657e+00,-1.620495692933625678e-02,3.630893120904671312e-03,1.958014563160515314e-07,1.004711926131520447e-06,1.084043749317244258e-07,-3.229318901503556299e-02,-1.463356796895162404e+00,-2.043462578450338185e+00,-2.118922058735982716e+00,1.020792961120605469e+00,-1.679974857960836232e+00,-3.141593043004171193e+00,-3.233521804213523865e-02,3.715527709573507309e-04,-7.172782206907868385e-04,3.447149065323174000e-04,4.202902709948830307e-05,0.000000000000000000e+00
5.624647140502929688e-01,-1.009953109725795634e-01,-4.997790905757957813e-01,3.000001361475332917e-01,2.183778853816526096e-03,2.220457560639063299e+00,2.220456454079522413e+00,-1.772435263638203265e-02,3.979578284150046483e-03,2.168083331403038958e-07,1.087124079030718851e-06,1.169989192094454778e-07,-3.538032883261598566e-02,-1.463585201893941701e+00,-2.043460194264547169e+00,-2.118927303944722951e+00,1.020795345306396484e+00,-1.679974857960836232e+00,-3.141593043004171193e+00,-3.537735715508460999e-02,4.095680487807840109e-04,-7.906567188911139965e-04,3.799952683039009571e-04,-2.971677531604655087e-06,0.000000000000000000e+00
5.708250999450683594e-01,-1.011221660363385705e-01,-4.997505782249429540e-01,3.000000883770991833e-01,2.464763260184652058e-03,2.220330688229762650e+00,2.220329844748695436e+00,-1.951684331415650883e-02,4.391481941612293376e-03,2.459174166267551650e-07,1.184675186389420273e-06,1.271746065049519672e-07,-3.902170629953591319e-02,-1.463838402424947560e+00,-2.043457333241597951e+00,-2.118933025990621388e+00,1.020798087120056152e+00,-1.679974857960836232e+00,-3.141593043004171193e+00,-3.896644338965415955e-02,4.543764225672930479e-04,-8.771326974965631962e-04,4.215647932142019272e-04,-5.526290988200344145e-05,0.000000000000000000e+00
5.790631771087646484e-01,-1.012639692529621882e-01,-4.997186925759719012e-01,3.000001406835318130e-01,2.780060389961257292e-03,2.220188654907199410e+00,2.220187285089768814e+00,-2.158688681845823479e-02,4.868316182634263752e-03,2.783922573478728595e-07,1.297778992814141084e-06,1.388942796251752512e-07,-4.322984621830953944e-02,-1.464121643696920216e+00,-2.043453995381490529e+00,-2.118939224873678029e+00,1.020801186561584473e+00,-1.679975811635152638e+00,-3.141593043004171193e+00,-4.311209544539451599e-02,5.062595591880381107e-04,-9.772659977898001671e-04,4.697012482210993767e-04,-1.177507729153148830e-04,0.000000000000000000e+00
5.877947807312011719e-01,-1.014645486679924408e-01,-4.996732500024949064e-01,3.000000865562905683e-01,3.225525459567237484e-03,2.219987104722680904e+00,2.219986787262586247e+00,-2.739587375131195476e-02,6.193096335579470826e-03,3.575929772563771934e-07,1.638449109257504165e-06,1.747562545839843788e-07,-5.491333542158793185e-02,-1.464522186909810841e+00,-2.043449227009908498e+00,-2.118948761616842091e+00,1.020805478096008301e+00,-1.679976765309469044e+00,-3.141593043004171193e+00,-5.472550541162490845e-02,6.450343644246459007e-04,-1.245136838406324387e-03,5.984547315165400505e-04,-1.878300099633634090e-04,0.000000000000000000e+00
5.967812538146972656e-01,-1.014645486679924408e-01,-4.996732500024949064e-01,3.000000865562905683e-01,3.225525459567237484e-03,2.219987104722680904e+00,2.219986787262586247e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.464522186909810841e+00,-2.043449227009908498e+00,-2.118948761616842091e+00,1.020805478096008301e+00,-1.679976765309469044e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.054806709289550781e-01,-1.014645486679924408e-01,-4.996732500024949064e-01,3.000000865562905683e-01,3.225525459567237484e-03,2.219987104722680904e+00,2.219986787262586247e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.464522186909810841e+00,-2.043449227009908498e+00,-2.118948761616842091e+00,1.020805478096008301e+00,-1.679976765309469044e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.138987541198730469e-01,-1.014867167219900695e-01,-4.996682466901689601e-01,3.000000658475772686e-01,3.275231114084138813e-03,2.219964782144205007e+00,2.219964201560000738e+00,-5.710748106705764750e-03,1.298908679255435412e-03,7.476145637897093483e-08,3.563391087963957494e-07,3.796155489840144182e-08,-1.155788022151674720e-02,-1.464566532765523732e+00,-2.043448750172750294e+00,-2.118949715291158498e+00,1.020806074142456055e+00,-1.679977242146627248e+00,-3.141593043004171193e+00,-1.142400037497282028e-02,1.405544171575456858e-04,-2.713284047786146402e-04,1.304156321566551924e-04,-1.338798465440049767e-04,0.000000000000000000e+00
