t,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
8.998584747314453125e-02,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.788632392883300781e-02,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.062045097351074219e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.143794059753417969e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.228973865509033203e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.316511631011962891e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.397483348846435547e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481897830963134766e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.563425064086914062e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.646132469177246094e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.727612018585205078e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.813666820526123047e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.898155212402343750e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.988565921783447266e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.070882320404052734e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.159276008605957031e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.240092754364013672e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.340421676635742188e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.419459819793701172e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507069110870361328e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.592811584472656250e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,-9.682364645753955258e-06,2.100603532718808627e-06,-3.608704406039382462e-09,-4.583815845726030227e-14,4.181155542975069071e-13,-1.852146664305122755e-05,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,-1.920000067912042141e-05,1.759162273629044648e-07,-3.518324547258089297e-07,1.759162273629044648e-07,6.785340360693226103e-07,0.000000000000000000e+00
2.676138877868652344e-01,-1.000000822680490037e-01,-5.000002094581326162e-01,3.000001472795442714e-01,-4.422814919258157490e-09,2.221441698759650141e+00,2.221440329442017081e+00,-2.962848425297758974e-05,6.428081578304998994e-06,-1.092379536078619740e-09,-1.970798169573964177e-13,1.276068271543660998e-12,-5.667109508067409441e-05,-1.461602036152974904e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,-5.875200076843611896e-05,5.547794899030122906e-07,-1.075166778718994465e-06,5.203873456594010349e-07,2.080905687762424350e-06,0.000000000000000000e+00
2.763187885284423828e-01,-1.000003206867166317e-01,-5.000001617743204951e-01,3.000001472795442714e-01,5.252101020741351578e-07,2.221441460341464946e+00,2.221440091023129337e+00,-6.045885292865544100e-05,1.309879170385686015e-05,-6.703382087960404500e-10,-1.706902276812341946e-13,2.600187264297340773e-12,-1.157005854111056660e-04,-1.461602512990133107e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,-1.199001635541208088e-04,1.115033796850184444e-06,-2.155845322704408318e-06,1.040811412167386152e-06,4.199578143015969545e-06,0.000000000000000000e+00
2.865784168243408203e-01,-1.000010359425830275e-01,-5.000000187222030101e-01,3.000001472795442714e-01,2.114025330382760833e-06,2.221440745126016747e+00,2.221439375805128513e+00,-1.627188839716099775e-04,3.525324789584069170e-05,-1.712326809845451928e-09,-7.633547250312439153e-13,6.963109217363337076e-12,-3.114000128334759067e-04,-1.461603943501607716e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020774960517883301e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,-3.227000124752521515e-04,3.000000106112565845e-06,-5.800000053568510339e-06,2.799999947455944493e-06,1.129999964177841321e-05,0.000000000000000000e+00
2.947726249694824219e-01,-1.000017527012709850e-01,-4.999998619586945026e-01,3.000001363538995491e-01,3.688609846818783621e-06,2.221440154962788238e+00,2.221438522398052839e+00,-1.647338235939822077e-04,3.572724587678673678e-05,-4.592175862649492921e-09,-9.059299221925434627e-13,8.263749590687630122e-12,-3.154762662234164941e-04,-1.461605374013082326e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020775079727172852e+00,-1.679991070424215138e+00,-3.141593043004171193e+00,-3.267239953856915236e-04,3.067135139644960873e-06,-5.939293259871192276e-06,2.872158120226231404e-06,1.124772916227811947e-05,0.000000000000000000e+00
3.030197620391845703e-01,-1.000027503395281847e-01,-4.999996712193388593e-01,3.000001363538959964e-01,5.277380809861064705e-06,2.221439439704279817e+00,2.221437807140218101e+00,-2.263435366620385365e-04,4.910783995224499436e-05,3.800192244654042728e-09,3.388905296475947243e-08,3.726469645131501685e-09,-4.336354231781996537e-04,-1.461607281361715138e+00,-2.043482128773824513e+00,-2.118884865437642873e+00,1.020775079727172852e+00,-1.679990593587056935e+00,-3.141593043004171193e+00,-4.489413695409893990e-04,4.245590389473363757e-06,-8.197782335628289729e-06,3.918098627764265984e-06,1.530594636278692633e-05,0.000000000000000000e+00
3.115236759185791016e-01,-1.000039617708443490e-01,-4.999992563740314755e-01,3.000000374132487102e-01,7.983323415111667101e-06,2.221437747110922789e+00,2.221437167508384825e+00,-3.072096947051847823e-04,6.669128381530344180e-05,1.209986984412102872e-10,2.400271171086812657e-08,2.636577404236889415e-09,-5.892030712857333416e-04,-1.461609665547506154e+00,-2.043482128773824513e+00,-2.118885342274801076e+00,1.020775079727172852e+00,-1.679990593587056935e+00,-3.141593043004171193e+00,-6.094306008890271187e-04,5.783472715847892687e-06,-1.117734336730791256e-05,5.369723567127948627e-06,2.022752960328944027e-05,0.000000000000000000e+00
3.195006847381591797e-01,-1.000053922797821404e-01,-4.999989702583553797e-01,3.000000374132487102e-01,1.116112813555824707e-05,2.221436316587926729e+00,2.221435736981034914e+00,-4.037003749087019031e-04,8.766146988774779769e-05,2.016729932325524223e-09,2.370600840106971329e-08,2.605579980850490899e-09,-7.746184837742435677e-04,-1.461612526570455373e+00,-2.043482128773824513e+00,-2.118885342274801076e+00,1.020775079727172852e+00,-1.679990593587056935e+00,-3.141593043004171193e+00,-8.008974837139248848e-04,7.620297765242867172e-06,-1.471860650781309232e-05,7.074459972500335425e-06,2.627899993967730552e-05,0.000000000000000000e+00
3.279659748077392578e-01,-1.000075470147186452e-01,-4.999984592176418552e-01,3.000002692153937445e-01,1.587006374135868327e-05,2.221434671302617403e+00,2.221433038745193489e+00,-5.162179354935535203e-04,1.121300997712986028e-04,3.407932174231955468e-09,4.500872401814806563e-08,4.958374636474154325e-09,-9.909256077662573822e-04,-1.461616818104879201e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775079727172852e+00,-1.679990593587056935e+00,-3.141593043004171193e+00,-1.024179509840905666e-03,9.773086276254616678e-06,-1.887845792225562036e-05,9.060090633283834904e-06,3.325390207464806736e-05,0.000000000000000000e+00
3.362452983856201172e-01,-1.000104534943908607e-01,-4.999978732504004597e-01,3.000002582897425274e-01,2.168157891906139924e-05,2.221432173798839393e+00,2.221430278001636616e+00,-6.457172892179816742e-04,1.403620341878992247e-04,2.314477639910794658e-09,5.444534690231271946e-08,6.002582211369090504e-09,-1.240959572896830699e-03,-1.461622540150777638e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775198936462402e+00,-1.679990116749898732e+00,-3.141593043004171193e+00,-1.281319535337388515e-03,1.229995541507378221e-05,-2.376547854510135949e-05,1.141074790211860090e-05,4.035996244056150317e-05,0.000000000000000000e+00
3.450365066528320312e-01,-1.000137913380721860e-01,-4.999972055974530871e-01,3.000002582897425274e-01,2.909636544982925640e-05,2.221428835895357778e+00,2.221426940095800440e+00,-7.934660436155653107e-04,1.725863090324753814e-04,9.817031516934021260e-09,3.991154332090408689e-08,4.416167389116992365e-09,-1.526366260804943968e-03,-1.461629215870992482e+00,-2.043481651936666310e+00,-2.118885342274801076e+00,1.020775198936462402e+00,-1.679990116749898732e+00,-3.141593043004171193e+00,-1.574716647155582905e-03,1.520804744359338656e-05,-2.935267912107519805e-05,1.410447657690383494e-05,4.835038635064847767e-05,0.000000000000000000e+00
3.540487289428710938e-01,-1.000181476463213870e-01,-4.999961570225218699e-01,3.000001484234592342e-01,3.814329062679468126e-05,2.221424407343984164e+00,2.221423301254884741e+00,-9.607234042478343412e-04,2.091471652678288768e-04,7.600528436793809166e-09,5.632481743053669031e-08,6.201278784589377802e-09,-1.850627228122898480e-03,-1.461637798939840138e+00,-2.043481651936666310e+00,-2.118885819111959279e+00,1.020775318145751953e+00,-1.679989639912740529e+00,-3.141593043004171193e+00,-1.907026278786361217e-03,1.854288893810007721e-05,-3.580615521059371531e-05,1.720660111459437758e-05,5.639905066345818341e-05,0.000000000000000000e+00
3.622961044311523438e-01,-1.000233943116815849e-01,-4.999950940524523491e-01,3.000001374978143454e-01,4.978058136357192866e-05,2.221419287148116872e+00,2.221417917819918042e+00,-1.149028218374926937e-03,2.503203765069326211e-04,1.375511552890954403e-08,5.983499991285302129e-08,6.597706153507912889e-09,-2.215782522398513244e-03,-1.461648289357320607e+00,-2.043481651936666310e+00,-2.118885819111959279e+00,1.020775437355041504e+00,-1.679989639912740529e+00,-3.141593043004171193e+00,-2.281167311593890190e-03,2.231796497653704137e-05,-4.307794006308540702e-05,2.069977745122741908e-05,6.538478919537737966e-05,0.000000000000000000e+00
3.718543052673339844e-01,-1.000298963389233686e-01,-4.999936161166840254e-01,3.000000276316347469e-01,6.359398842102283080e-05,2.221412712718276783e+00,2.221412133098684905e+00,-1.360042029494557729e-03,2.964281389654909718e-04,1.741357151571415228e-08,7.637121519048750752e-08,8.388068169358707843e-09,-2.624416112666936186e-03,-1.461661163960592091e+00,-2.043481651936666310e+00,-2.118886295949117482e+00,1.020775556564331055e+00,-1.679989163075582326e+00,-3.141593043004171193e+00,-2.700350247323513031e-03,2.651302020240109414e-05,-5.117326145409606397e-05,2.458341077726799995e-05,7.593413465656340122e-05,0.000000000000000000e+00
